Date,Host,Service,Content
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","[06/03/2026 12:41:13] [PDV=002][PIX] Iniciando transacao PIX valor=1163 chave=email:maria@email.com txid=PIX20260306120032002 nsu=887531"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","[06/03/2026 12:59:27] [PDV=002][VENDA][CANCELADA] COO=5560 motivo=PIX_TIMEOUT valor_cents=2240500"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:50:33] [PDV=002][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120031002 tempo_espera_seg=600 status=TIMEOUT valor_cents=2240500 chave=email:maria@email.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","[06/03/2026 12:58:15] [PDV=002][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120031002 tipo=DINAMICO valor_cents=2240500 expiracao_seg=600"
"2026-03-06T12:51:38.297Z","pdv-loja-002","bad-logs","[06/03/2026 12:54:43] [PDV=002][PIX] Iniciando transacao PIX valor=22405 chave=email:maria@email.com txid=PIX20260306120031002 nsu=887530"
"2026-03-06T12:51:38.297Z","pdv-loja-004","bad-logs","[06/03/2026 12:10:34] [PDV=004][VENDA][CANCELADA] COO=5559 motivo=PIX_TIMEOUT valor_cents=1801500"
"2026-03-06T12:51:38.297Z","pdv-loja-004","bad-logs","ERROR: [06/03/2026 12:50:59] [PDV=004][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120030004 tempo_espera_seg=600 status=TIMEOUT valor_cents=1801500 chave=email:ana@hotmail.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:38.297Z","pdv-loja-004","bad-logs","[06/03/2026 12:23:13] [PDV=004][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120030004 tipo=DINAMICO valor_cents=1801500 expiracao_seg=600"
"2026-03-06T12:51:38.297Z","pdv-loja-004","bad-logs","[06/03/2026 12:53:15] [PDV=004][PIX] Iniciando transacao PIX valor=18015 chave=email:ana@hotmail.com txid=PIX20260306120030004 nsu=887529"
"2026-03-06T12:51:38.297Z","pdv-loja-005","bad-logs","[06/03/2026 12:53:25] [PDV=005][VENDA][CANCELADA] COO=5558 motivo=PIX_TIMEOUT valor_cents=1336600"
"2026-03-06T12:51:37.265Z","pdv-loja-005","bad-logs","ERROR: [06/03/2026 12:15:18] [PDV=005][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120029005 tempo_espera_seg=600 status=TIMEOUT valor_cents=1336600 chave=email:loja@empresa.com.br msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:37.265Z","pdv-loja-005","bad-logs","[06/03/2026 12:47:57] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120029005 tipo=DINAMICO valor_cents=1336600 expiracao_seg=600"
"2026-03-06T12:51:37.265Z","pdv-loja-005","bad-logs","[06/03/2026 12:52:20] [PDV=005][PIX] Iniciando transacao PIX valor=13366 chave=email:loja@empresa.com.br txid=PIX20260306120029005 nsu=887528"
"2026-03-06T12:51:37.265Z","pdv-loja-002","bad-logs","[06/03/2026 12:22:47] [PDV=002][VENDA][CANCELADA] COO=5557 motivo=PIX_TIMEOUT valor_cents=717300"
"2026-03-06T12:51:37.265Z","pdv-loja-002","bad-logs","ERROR: [06/03/2026 12:40:49] [PDV=002][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120028002 tempo_espera_seg=600 status=TIMEOUT valor_cents=717300 chave=email:carlos@gmail.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:37.265Z","pdv-loja-002","bad-logs","[06/03/2026 12:52:16] [PDV=002][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120028002 tipo=DINAMICO valor_cents=717300 expiracao_seg=600"
"2026-03-06T12:51:37.265Z","pdv-loja-002","bad-logs","[06/03/2026 12:40:35] [PDV=002][PIX] Iniciando transacao PIX valor=7173 chave=email:carlos@gmail.com txid=PIX20260306120028002 nsu=887527"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","[06/03/2026 12:14:46] [PDV=001][VENDA][CANCELADA] COO=5556 motivo=PIX_TIMEOUT valor_cents=266400"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:24:35] [PDV=001][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120027001 tempo_espera_seg=600 status=TIMEOUT valor_cents=266400 chave=email:carlos@gmail.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","[06/03/2026 12:56:44] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120027001 tipo=DINAMICO valor_cents=266400 expiracao_seg=600"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","[06/03/2026 12:20:43] [PDV=001][PIX] Iniciando transacao PIX valor=2664 chave=email:carlos@gmail.com txid=PIX20260306120027001 nsu=887526"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","[06/03/2026 12:12:11] [PDV=001][VENDA][CANCELADA] COO=5555 motivo=PIX_TIMEOUT valor_cents=1696900"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","ERROR: [06/03/2026 12:23:36] [PDV=001][PIX][TIMEOUT] Transacao PIX EXPIRADA txid=PIX20260306120026001 tempo_espera_seg=600 status=TIMEOUT valor_cents=1696900 chave=email:ana@hotmail.com msg=Cliente nao realizou o pagamento dentro do prazo"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","[06/03/2026 12:53:32] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120026001 tipo=DINAMICO valor_cents=1696900 expiracao_seg=600"
"2026-03-06T12:51:37.265Z","pdv-loja-001","bad-logs","[06/03/2026 12:54:57] [PDV=001][PIX] Iniciando transacao PIX valor=16969 chave=email:ana@hotmail.com txid=PIX20260306120026001 nsu=887525"
"2026-03-06T12:51:37.265Z","pdv-loja-004","bad-logs","[06/03/2026 12:46:29] [PDV=004][VENDA][FINALIZADA] COO=5554 valor_total_cents=4578000 forma_pagamento=PIX nsu=887524 cupom_fiscal=OK"
"2026-03-06T12:51:37.265Z","pdv-loja-004","bad-logs","[06/03/2026 12:29:56] [PDV=004][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120025004 endToEndId=E1823612000000000000000000025 valor_cents=4578000 status=CONCLUIDA"
"2026-03-06T12:51:37.265Z","pdv-loja-004","bad-logs","[06/03/2026 12:30:17] [PDV=004][PIX][DICT] Consulta DICT chave=cpf:987.654.321-00 resultado=OK nome_beneficiario=ROBERTO COSTA ispb=18236120 banco=C6Bank"
"2026-03-06T12:51:37.265Z","pdv-loja-004","bad-logs","[06/03/2026 12:46:20] [PDV=004][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120025004 tipo=DINAMICO valor_cents=4578000 expiracao_seg=600"
"2026-03-06T12:51:37.265Z","pdv-loja-004","bad-logs","[06/03/2026 12:35:18] [PDV=004][PIX] Iniciando transacao PIX valor=45780 chave=cpf:987.654.321-00 txid=PIX20260306120025004 nsu=887524"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:13:13] [PDV=005][VENDA][FINALIZADA] COO=5553 valor_total_cents=3273800 forma_pagamento=PIX nsu=887523 cupom_fiscal=OK"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:36:24] [PDV=005][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120024005 endToEndId=E6074694800000000000000000024 valor_cents=3273800 status=CONCLUIDA"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:30:28] [PDV=005][PIX][DICT] Consulta DICT chave=cpf:999.888.777-66 resultado=OK nome_beneficiario=PEDRO SANTOS ispb=60746948 banco=Bradesco"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:24:19] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120024005 tipo=DINAMICO valor_cents=3273800 expiracao_seg=300"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:55:51] [PDV=005][PIX] Iniciando transacao PIX valor=32738 chave=cpf:999.888.777-66 txid=PIX20260306120024005 nsu=887523"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:19:39] [PDV=005][VENDA][FINALIZADA] COO=5552 valor_total_cents=1101500 forma_pagamento=PIX nsu=887522 cupom_fiscal=OK"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:39:33] [PDV=005][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120023005 endToEndId=E9040088800000000000000000023 valor_cents=1101500 status=CONCLUIDA"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:47:16] [PDV=005][PIX][DICT] Consulta DICT chave=cpf:555.666.777-88 resultado=OK nome_beneficiario=JOAO SILVA ispb=90400888 banco=C6Bank"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:27:53] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120023005 tipo=DINAMICO valor_cents=1101500 expiracao_seg=600"
"2026-03-06T12:51:36.211Z","pdv-loja-005","bad-logs","[06/03/2026 12:44:52] [PDV=005][PIX] Iniciando transacao PIX valor=11015 chave=cpf:555.666.777-88 txid=PIX20260306120023005 nsu=887522"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:50:16] [PDV=003][VENDA][FINALIZADA] COO=5551 valor_total_cents=373400 forma_pagamento=PIX nsu=887521 cupom_fiscal=OK"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:43:37] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120022003 endToEndId=E3317253700000000000000000022 valor_cents=373400 status=CONCLUIDA"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:53:34] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:123.456.789-00 resultado=OK nome_beneficiario=MARCOS ALMEIDA ispb=33172537 banco=Santander"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:22:13] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120022003 tipo=DINAMICO valor_cents=373400 expiracao_seg=300"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:50:38] [PDV=003][PIX] Iniciando transacao PIX valor=3734 chave=cpf:123.456.789-00 txid=PIX20260306120022003 nsu=887521"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:57:10] [PDV=003][VENDA][FINALIZADA] COO=5550 valor_total_cents=4630900 forma_pagamento=PIX nsu=887520 cupom_fiscal=OK"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:14:24] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120021003 endToEndId=E1823612000000000000000000021 valor_cents=4630900 status=CONCLUIDA"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:44:29] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:123.456.789-00 resultado=OK nome_beneficiario=FERNANDA LIMA ispb=18236120 banco=Bradesco"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:45:38] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120021003 tipo=DINAMICO valor_cents=4630900 expiracao_seg=600"
"2026-03-06T12:51:36.211Z","pdv-loja-003","bad-logs","[06/03/2026 12:44:36] [PDV=003][PIX] Iniciando transacao PIX valor=46309 chave=cpf:123.456.789-00 txid=PIX20260306120021003 nsu=887520"
"2026-03-06T12:51:35.183Z","pdv-loja-004","bad-logs","[06/03/2026 12:46:55] [PDV=004][VENDA][FINALIZADA] COO=5549 valor_total_cents=1058500 forma_pagamento=PIX nsu=887519 cupom_fiscal=OK"
"2026-03-06T12:51:35.183Z","pdv-loja-004","bad-logs","[06/03/2026 12:26:17] [PDV=004][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120020004 endToEndId=E3317253700000000000000000020 valor_cents=1058500 status=CONCLUIDA"
"2026-03-06T12:51:35.183Z","pdv-loja-004","bad-logs","[06/03/2026 12:11:40] [PDV=004][PIX][DICT] Consulta DICT chave=cpf:777.888.999-00 resultado=OK nome_beneficiario=PATRICIA ROCHA ispb=33172537 banco=Caixa"
"2026-03-06T12:51:35.183Z","pdv-loja-004","bad-logs","[06/03/2026 12:35:30] [PDV=004][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120020004 tipo=DINAMICO valor_cents=1058500 expiracao_seg=600"
"2026-03-06T12:51:35.183Z","pdv-loja-004","bad-logs","[06/03/2026 12:44:22] [PDV=004][PIX] Iniciando transacao PIX valor=10585 chave=cpf:777.888.999-00 txid=PIX20260306120020004 nsu=887519"
"2026-03-06T12:51:35.183Z","pdv-loja-003","bad-logs","[06/03/2026 12:10:38] [PDV=003][VENDA][FINALIZADA] COO=5548 valor_total_cents=3098900 forma_pagamento=PIX nsu=887518 cupom_fiscal=OK"
"2026-03-06T12:51:35.183Z","pdv-loja-003","bad-logs","[06/03/2026 12:54:21] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120019003 endToEndId=E0041696800000000000000000019 valor_cents=3098900 status=CONCLUIDA"
"2026-03-06T12:51:35.183Z","pdv-loja-003","bad-logs","[06/03/2026 12:36:25] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:444.333.222-11 resultado=OK nome_beneficiario=FERNANDA LIMA ispb=00416968 banco=Nubank"
"2026-03-06T12:51:35.183Z","pdv-loja-003","bad-logs","[06/03/2026 12:45:31] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120019003 tipo=DINAMICO valor_cents=3098900 expiracao_seg=600"
"2026-03-06T12:51:35.183Z","pdv-loja-003","bad-logs","[06/03/2026 12:10:24] [PDV=003][PIX] Iniciando transacao PIX valor=30989 chave=cpf:444.333.222-11 txid=PIX20260306120019003 nsu=887518"
"2026-03-06T12:51:35.183Z","pdv-loja-002","bad-logs","[06/03/2026 12:42:33] [PDV=002][VENDA][FINALIZADA] COO=5547 valor_total_cents=930800 forma_pagamento=PIX nsu=887517 cupom_fiscal=OK"
"2026-03-06T12:51:35.183Z","pdv-loja-002","bad-logs","[06/03/2026 12:13:47] [PDV=002][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120018002 endToEndId=E9040088800000000000000000018 valor_cents=930800 status=CONCLUIDA"
"2026-03-06T12:51:35.183Z","pdv-loja-002","bad-logs","[06/03/2026 12:34:34] [PDV=002][PIX][DICT] Consulta DICT chave=cpf:555.666.777-88 resultado=OK nome_beneficiario=MARCOS ALMEIDA ispb=90400888 banco=Caixa"
"2026-03-06T12:51:35.183Z","pdv-loja-002","bad-logs","[06/03/2026 12:33:29] [PDV=002][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120018002 tipo=DINAMICO valor_cents=930800 expiracao_seg=300"
"2026-03-06T12:51:35.183Z","pdv-loja-002","bad-logs","[06/03/2026 12:28:49] [PDV=002][PIX] Iniciando transacao PIX valor=9308 chave=cpf:555.666.777-88 txid=PIX20260306120018002 nsu=887517"
"2026-03-06T12:51:35.183Z","pdv-loja-005","bad-logs","[06/03/2026 12:28:44] [PDV=005][VENDA][FINALIZADA] COO=5546 valor_total_cents=373100 forma_pagamento=PIX nsu=887516 cupom_fiscal=OK"
"2026-03-06T12:51:35.183Z","pdv-loja-005","bad-logs","[06/03/2026 12:39:39] [PDV=005][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120017005 endToEndId=E6074694800000000000000000017 valor_cents=373100 status=CONCLUIDA"
"2026-03-06T12:51:35.183Z","pdv-loja-005","bad-logs","[06/03/2026 12:34:57] [PDV=005][PIX][DICT] Consulta DICT chave=cpf:555.666.777-88 resultado=OK nome_beneficiario=JOAO SILVA ispb=60746948 banco=BancoOriginal"
"2026-03-06T12:51:35.183Z","pdv-loja-005","bad-logs","[06/03/2026 12:30:31] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120017005 tipo=DINAMICO valor_cents=373100 expiracao_seg=600"
"2026-03-06T12:51:35.183Z","pdv-loja-005","bad-logs","[06/03/2026 12:39:54] [PDV=005][PIX] Iniciando transacao PIX valor=3731 chave=cpf:555.666.777-88 txid=PIX20260306120017005 nsu=887516"
"2026-03-06T12:51:34.241Z","pdv-loja-002","bad-logs","[06/03/2026 12:35:29] [PDV=002][VENDA][FINALIZADA] COO=5545 valor_total_cents=1233400 forma_pagamento=PIX nsu=887515 cupom_fiscal=OK"
"2026-03-06T12:51:34.241Z","pdv-loja-002","bad-logs","[06/03/2026 12:38:58] [PDV=002][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120016002 endToEndId=E3317253700000000000000000016 valor_cents=1233400 status=CONCLUIDA"
"2026-03-06T12:51:34.241Z","pdv-loja-002","bad-logs","[06/03/2026 12:14:54] [PDV=002][PIX][DICT] Consulta DICT chave=cpf:123.456.789-00 resultado=OK nome_beneficiario=JOAO SILVA ispb=33172537 banco=Bradesco"
"2026-03-06T12:51:34.241Z","pdv-loja-002","bad-logs","[06/03/2026 12:13:10] [PDV=002][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120016002 tipo=DINAMICO valor_cents=1233400 expiracao_seg=600"
"2026-03-06T12:51:34.241Z","pdv-loja-002","bad-logs","[06/03/2026 12:10:14] [PDV=002][PIX] Iniciando transacao PIX valor=12334 chave=cpf:123.456.789-00 txid=PIX20260306120016002 nsu=887515"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:27:17] [PDV=001][VENDA][FINALIZADA] COO=5544 valor_total_cents=2239500 forma_pagamento=PIX nsu=887514 cupom_fiscal=OK"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:32:40] [PDV=001][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120015001 endToEndId=E6087250400000000000000000015 valor_cents=2239500 status=CONCLUIDA"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:35:34] [PDV=001][PIX][DICT] Consulta DICT chave=cpf:444.333.222-11 resultado=OK nome_beneficiario=MARCOS ALMEIDA ispb=60872504 banco=BancoOriginal"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:15:38] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120015001 tipo=DINAMICO valor_cents=2239500 expiracao_seg=600"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:39:34] [PDV=001][PIX] Iniciando transacao PIX valor=22395 chave=cpf:444.333.222-11 txid=PIX20260306120015001 nsu=887514"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:45:57] [PDV=001][VENDA][FINALIZADA] COO=5543 valor_total_cents=2642300 forma_pagamento=PIX nsu=887513 cupom_fiscal=OK"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:18:31] [PDV=001][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120014001 endToEndId=E1823612000000000000000000014 valor_cents=2642300 status=CONCLUIDA"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:26:40] [PDV=001][PIX][DICT] Consulta DICT chave=cpf:444.333.222-11 resultado=OK nome_beneficiario=PEDRO SANTOS ispb=18236120 banco=BancoBrasil"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:37:36] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120014001 tipo=DINAMICO valor_cents=2642300 expiracao_seg=300"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:15:48] [PDV=001][PIX] Iniciando transacao PIX valor=26423 chave=cpf:444.333.222-11 txid=PIX20260306120014001 nsu=887513"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:14:48] [PDV=001][VENDA][FINALIZADA] COO=5542 valor_total_cents=3620700 forma_pagamento=PIX nsu=887512 cupom_fiscal=OK"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:18:26] [PDV=001][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120013001 endToEndId=E6070119000000000000000000013 valor_cents=3620700 status=CONCLUIDA"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:55:34] [PDV=001][PIX][DICT] Consulta DICT chave=cpf:987.654.321-00 resultado=OK nome_beneficiario=PATRICIA ROCHA ispb=60701190 banco=Itau"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:25:38] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120013001 tipo=DINAMICO valor_cents=3620700 expiracao_seg=600"
"2026-03-06T12:51:34.241Z","pdv-loja-001","bad-logs","[06/03/2026 12:20:48] [PDV=001][PIX] Iniciando transacao PIX valor=36207 chave=cpf:987.654.321-00 txid=PIX20260306120013001 nsu=887512"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:46:56] [PDV=003][VENDA][FINALIZADA] COO=5541 valor_total_cents=4945200 forma_pagamento=PIX nsu=887511 cupom_fiscal=OK"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:35:48] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120012003 endToEndId=E3317253700000000000000000012 valor_cents=4945200 status=CONCLUIDA"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:28:44] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:555.666.777-88 resultado=OK nome_beneficiario=LUCIA FERREIRA ispb=33172537 banco=Bradesco"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:22:21] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120012003 tipo=DINAMICO valor_cents=4945200 expiracao_seg=300"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:53:57] [PDV=003][PIX] Iniciando transacao PIX valor=49452 chave=cpf:555.666.777-88 txid=PIX20260306120012003 nsu=887511"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:52:54] [PDV=003][VENDA][FINALIZADA] COO=5540 valor_total_cents=2947700 forma_pagamento=PIX nsu=887510 cupom_fiscal=OK"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:20:57] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120011003 endToEndId=E0000020800000000000000000011 valor_cents=2947700 status=CONCLUIDA"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:16:29] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:777.888.999-00 resultado=OK nome_beneficiario=CARLOS PEREIRA ispb=00000208 banco=Inter"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:22:41] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120011003 tipo=DINAMICO valor_cents=2947700 expiracao_seg=300"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:18:12] [PDV=003][PIX] Iniciando transacao PIX valor=29477 chave=cpf:777.888.999-00 txid=PIX20260306120011003 nsu=887510"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:52:17] [PDV=003][VENDA][FINALIZADA] COO=5539 valor_total_cents=2485100 forma_pagamento=PIX nsu=887509 cupom_fiscal=OK"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:12:41] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120010003 endToEndId=E6074694800000000000000000010 valor_cents=2485100 status=CONCLUIDA"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:30:34] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:123.456.789-00 resultado=OK nome_beneficiario=PATRICIA ROCHA ispb=60746948 banco=Sicoob"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:29:17] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120010003 tipo=DINAMICO valor_cents=2485100 expiracao_seg=600"
"2026-03-06T12:51:33.217Z","pdv-loja-003","bad-logs","[06/03/2026 12:26:12] [PDV=003][PIX] Iniciando transacao PIX valor=24851 chave=cpf:123.456.789-00 txid=PIX20260306120010003 nsu=887509"
"2026-03-06T12:51:33.217Z","pdv-loja-004","bad-logs","[06/03/2026 12:23:22] [PDV=004][VENDA][FINALIZADA] COO=5538 valor_total_cents=3642200 forma_pagamento=PIX nsu=887508 cupom_fiscal=OK"
"2026-03-06T12:51:33.217Z","pdv-loja-004","bad-logs","[06/03/2026 12:29:46] [PDV=004][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120009004 endToEndId=E0041696800000000000000000009 valor_cents=3642200 status=CONCLUIDA"
"2026-03-06T12:51:33.217Z","pdv-loja-004","bad-logs","[06/03/2026 12:28:35] [PDV=004][PIX][DICT] Consulta DICT chave=cpf:111.222.333-44 resultado=OK nome_beneficiario=MARCOS ALMEIDA ispb=00416968 banco=Sicoob"
"2026-03-06T12:51:33.217Z","pdv-loja-004","bad-logs","[06/03/2026 12:49:57] [PDV=004][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120009004 tipo=DINAMICO valor_cents=3642200 expiracao_seg=600"
"2026-03-06T12:51:33.217Z","pdv-loja-004","bad-logs","[06/03/2026 12:43:37] [PDV=004][PIX] Iniciando transacao PIX valor=36422 chave=cpf:111.222.333-44 txid=PIX20260306120009004 nsu=887508"
"2026-03-06T12:51:32.291Z","pdv-loja-005","bad-logs","[06/03/2026 12:50:27] [PDV=005][VENDA][FINALIZADA] COO=5537 valor_total_cents=3851400 forma_pagamento=PIX nsu=887507 cupom_fiscal=OK"
"2026-03-06T12:51:32.291Z","pdv-loja-005","bad-logs","[06/03/2026 12:12:15] [PDV=005][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120008005 endToEndId=E6070119000000000000000000008 valor_cents=3851400 status=CONCLUIDA"
"2026-03-06T12:51:32.291Z","pdv-loja-005","bad-logs","[06/03/2026 12:35:45] [PDV=005][PIX][DICT] Consulta DICT chave=cpf:111.222.333-44 resultado=OK nome_beneficiario=PEDRO SANTOS ispb=60701190 banco=C6Bank"
"2026-03-06T12:51:32.291Z","pdv-loja-005","bad-logs","[06/03/2026 12:24:48] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120008005 tipo=DINAMICO valor_cents=3851400 expiracao_seg=300"
"2026-03-06T12:51:32.291Z","pdv-loja-005","bad-logs","[06/03/2026 12:28:22] [PDV=005][PIX] Iniciando transacao PIX valor=38514 chave=cpf:111.222.333-44 txid=PIX20260306120008005 nsu=887507"
